"ID","CBRD","BDAT","BW8T","RPRO","GHDAT","Event","DIM","Date","Remark","Protocols","Technician",
      8546 ,H    ,06/15/21,     0 ,PREG    ,03/02/23,MEASURE    , 107 ,09/30/21,236             ,                ,,
      8546 ,H    ,06/15/21,     0 ,PREG    ,03/02/23,MEASURE    , 212 ,01/13/22,  490/48,                ,,
      8546 ,H    ,06/15/21,     0 ,PREG    ,03/02/23,MEASURE    , 378 ,06/28/22,  54/930,                ,,
      8546 ,H    ,06/15/21,     0 ,PREG    ,03/02/23,MEASURE    , 625 ,03/02/23,1230            ,                ,,
      8547 ,H    ,06/15/21,     0 ,PREG    ,03/17/23,MEASURE    , 107 ,09/30/21,225             ,                ,,
      8547 ,H    ,06/15/21,     0 ,PREG    ,03/17/23,MEASURE    , 113 ,10/06/21,241             ,                ,,
      8547 ,H    ,06/15/21,     0 ,PREG    ,03/17/23,MEASURE    , 238 ,02/08/22,  541/49,                ,,
      8547 ,H    ,06/15/21,     0 ,PREG    ,03/17/23,MEASURE    , 393 ,07/13/22,  890/53,                ,,
      8547 ,H    ,06/15/21,     0 ,PREG    ,03/17/23,MEASURE    , 639 ,03/16/23,1350            ,                ,,
      8548 ,H    ,06/15/21,     0 ,PREG    ,03/23/23,MEASURE    , 107 ,09/30/21,233             ,                ,,
      8548 ,H    ,06/15/21,     0 ,PREG    ,03/23/23,MEASURE    , 212 ,01/13/22,  470/48,                ,,
      8548 ,H    ,06/15/21,     0 ,PREG    ,03/23/23,MEASURE    , 379 ,06/29/22,  910/54,                ,,
      8548 ,H    ,06/15/21,     0 ,PREG    ,03/23/23,MEASURE    , 646 ,03/23/23,1350            ,                ,,
      8549 ,H    ,06/15/21,     0 ,PREG    ,03/02/23,MEASURE    , 107 ,09/30/21,225             ,                ,,
      8549 ,H    ,06/15/21,     0 ,PREG    ,03/02/23,MEASURE    , 212 ,01/13/22,  510/50,                ,,
      8549 ,H    ,06/15/21,     0 ,PREG    ,03/02/23,MEASURE    , 378 ,06/28/22,  54/940,                ,,
      8549 ,H    ,06/15/21,     0 ,PREG    ,03/02/23,MEASURE    , 625 ,03/02/23,1380            ,                ,,
      8550 ,H    ,06/15/21,     0 ,PREG    ,02/09/23,MEASURE    , 107 ,09/30/21,245             ,                ,,
      8550 ,H    ,06/15/21,     0 ,PREG    ,02/09/23,MEASURE    , 212 ,01/13/22,  458/47,                ,,
      8550 ,H    ,06/15/21,     0 ,PREG    ,02/09/23,MEASURE    , 378 ,06/28/22,  54/900,                ,,
      8550 ,H    ,06/15/21,     0 ,PREG    ,02/09/23,MEASURE    , 604 ,02/09/23,1200            ,                ,,
      8551 ,H    ,06/16/21,     0 ,PREG    ,03/23/23,MEASURE    , 112 ,10/06/21,273             ,                ,,
      8551 ,H    ,06/16/21,     0 ,PREG    ,03/23/23,MEASURE    , 257 ,02/28/22,  520/46,                ,,
      8551 ,H    ,06/16/21,     0 ,PREG    ,03/23/23,MEASURE    , 422 ,08/12/22,  860/53,                ,,
      8551 ,H    ,06/16/21,     0 ,PREG    ,03/23/23,MEASURE    , 645 ,03/23/23,1260            ,                ,,
      8552 ,H    ,06/16/21,     0 ,PREG    ,03/30/23,MEASURE    , 112 ,10/06/21,268             ,                ,,
      8552 ,H    ,06/16/21,     0 ,PREG    ,03/30/23,MEASURE    , 237 ,02/08/22,  518/48,                ,,
      8552 ,H    ,06/16/21,     0 ,PREG    ,03/30/23,MEASURE    , 392 ,07/13/22,  840/53,                ,,
      8552 ,H    ,06/16/21,     0 ,PREG    ,03/30/23,MEASURE    , 652 ,03/30/23,1450            ,                ,,
      8553 ,H    ,06/17/21,     0 ,PREG    ,03/02/23,MEASURE    , 111 ,10/06/21,245             ,                ,,
      8553 ,H    ,06/17/21,     0 ,PREG    ,03/02/23,MEASURE    , 236 ,02/08/22,  533/49,                ,,
      8553 ,H    ,06/17/21,     0 ,PREG    ,03/02/23,MEASURE    , 391 ,07/13/22,  800/53,                ,,
      8553 ,H    ,06/17/21,     0 ,PREG    ,03/02/23,MEASURE    , 623 ,03/02/23,1260            ,                ,,
      8555 ,H    ,06/17/21,     0 ,PREG    ,03/23/23,MEASURE    , 105 ,09/30/21,246             ,                ,,
      8555 ,H    ,06/17/21,     0 ,PREG    ,03/23/23,MEASURE    , 210 ,01/13/22,  475/49,                ,,
      8555 ,H    ,06/17/21,     0 ,PREG    ,03/23/23,MEASURE    , 376 ,06/28/22,  55/950,                ,,
      8555 ,H    ,06/17/21,     0 ,PREG    ,03/23/23,MEASURE    , 644 ,03/23/23,1390            ,                ,,
      8556 ,H    ,06/18/21,     0 ,PREG    ,03/23/23,MEASURE    , 104 ,09/30/21,235             ,                ,,
      8556 ,H    ,06/18/21,     0 ,PREG    ,03/23/23,MEASURE    , 209 ,01/13/22,  465/48,                ,,
      8556 ,H    ,06/18/21,     0 ,PREG    ,03/23/23,MEASURE    , 378 ,07/01/22,  960/54,                ,,
      8556 ,H    ,06/18/21,     0 ,PREG    ,03/23/23,MEASURE    , 643 ,03/23/23,1460            ,                ,,
      8557 ,H    ,06/18/21,     0 ,PREG    ,03/02/23,MEASURE    , 104 ,09/30/21,210             ,                ,,
      8557 ,H    ,06/18/21,     0 ,PREG    ,03/02/23,MEASURE    , 209 ,01/13/22,  456/47,                ,,
      8557 ,H    ,06/18/21,     0 ,PREG    ,03/02/23,MEASURE    , 378 ,07/01/22,  930/54,                ,,
      8557 ,H    ,06/18/21,     0 ,PREG    ,03/02/23,MEASURE    , 622 ,03/02/23,1450            ,                ,,
      8558 ,H    ,06/18/21,     0 ,PREG    ,05/04/23,MEASURE    , 104 ,09/30/21,195             ,                ,,
      8558 ,H    ,06/18/21,     0 ,PREG    ,05/04/23,MEASURE    , 209 ,01/13/22,  440/47,                ,,
      8558 ,H    ,06/18/21,     0 ,PREG    ,05/04/23,MEASURE    , 378 ,07/01/22,  800/54,                ,,
      8558 ,H    ,06/18/21,     0 ,PREG    ,05/04/23,MEASURE    , 683 ,05/02/23,1300            ,                ,,
      8559 ,H    ,06/18/21,     0 ,PREG    ,03/02/23,MEASURE    , 104 ,09/30/21,235             ,                ,,
      8559 ,H    ,06/18/21,     0 ,PREG    ,03/02/23,MEASURE    , 209 ,01/13/22,  508/48,                ,,
      8559 ,H    ,06/18/21,     0 ,PREG    ,03/02/23,MEASURE    , 378 ,07/01/22,  950/54,                ,,
      8559 ,H    ,06/18/21,     0 ,PREG    ,03/02/23,MEASURE    , 622 ,03/02/23,1350            ,                ,,
      8560 ,H    ,06/18/21,     0 ,PREG    ,02/09/23,MEASURE    , 104 ,09/30/21,225             ,                ,,
      8560 ,H    ,06/18/21,     0 ,PREG    ,02/09/23,MEASURE    , 209 ,01/13/22,  508/48,                ,,
      8560 ,H    ,06/18/21,     0 ,PREG    ,02/09/23,MEASURE    , 378 ,07/01/22,  870/54,                ,,
      8560 ,H    ,06/18/21,     0 ,PREG    ,02/09/23,MEASURE    , 601 ,02/09/23,1290            ,                ,,
      8561 ,H    ,06/19/21,     0 ,PREG    ,03/02/23,MEASURE    , 103 ,09/30/21,235             ,                ,,
      8561 ,H    ,06/19/21,     0 ,PREG    ,03/02/23,MEASURE    , 208 ,01/13/22,  405/46,                ,,
      8561 ,H    ,06/19/21,     0 ,PREG    ,03/02/23,MEASURE    , 377 ,07/01/22,  840/54,                ,,
      8561 ,H    ,06/19/21,     0 ,PREG    ,03/02/23,MEASURE    , 621 ,03/02/23,1240            ,                ,,
      8564 ,H    ,06/21/21,     0 ,PREG    ,03/02/23,MEASURE    , 101 ,09/30/21,235             ,                ,,
      8564 ,H    ,06/21/21,     0 ,PREG    ,03/02/23,MEASURE    , 206 ,01/13/22,  480/47,                ,,
      8564 ,H    ,06/21/21,     0 ,PREG    ,03/02/23,MEASURE    , 375 ,07/01/22,  920/54,                ,,
      8564 ,H    ,06/21/21,     0 ,PREG    ,03/02/23,MEASURE    , 619 ,03/02/23,1350            ,                ,,
      8565 ,H    ,06/22/21,     0 ,PREG    ,03/23/23,MEASURE    , 100 ,09/30/21,220             ,                ,,
      8565 ,H    ,06/22/21,     0 ,PREG    ,03/23/23,MEASURE    , 205 ,01/13/22,  528/48,                ,,
      8565 ,H    ,06/22/21,     0 ,PREG    ,03/23/23,MEASURE    , 374 ,07/01/22,01000/54,                ,,
      8565 ,H    ,06/22/21,     0 ,PREG    ,03/23/23,MEASURE    , 639 ,03/23/23,1460            ,                ,,
      8566 ,H    ,06/22/21,     0 ,PREG    ,03/02/23,MEASURE    , 100 ,09/30/21,215             ,                ,,
      8566 ,H    ,06/22/21,     0 ,PREG    ,03/02/23,MEASURE    , 205 ,01/13/22,  504/48,                ,,
      8566 ,H    ,06/22/21,     0 ,PREG    ,03/02/23,MEASURE    , 374 ,07/01/22,  940/54,                ,,
      8566 ,H    ,06/22/21,     0 ,PREG    ,03/02/23,MEASURE    , 618 ,03/02/23,1320            ,                ,,
      8567 ,H    ,06/22/21,     0 ,PREG    ,03/02/23,MEASURE    , 100 ,09/30/21,228             ,                ,,
      8567 ,H    ,06/22/21,     0 ,PREG    ,03/02/23,MEASURE    , 205 ,01/13/22,  462/47,                ,,
      8567 ,H    ,06/22/21,     0 ,PREG    ,03/02/23,MEASURE    , 374 ,07/01/22,  910/54,                ,,
      8567 ,H    ,06/22/21,     0 ,PREG    ,03/02/23,MEASURE    , 618 ,03/02/23,1350            ,                ,,
      8568 ,H    ,06/23/21,     0 ,PREG    ,03/30/23,MEASURE    ,  99 ,09/30/21,236             ,                ,,
      8568 ,H    ,06/23/21,     0 ,PREG    ,03/30/23,MEASURE    , 204 ,01/13/22,  440/46,                ,,
      8568 ,H    ,06/23/21,     0 ,PREG    ,03/30/23,MEASURE    , 373 ,07/01/22,  900/54,                ,,
      8568 ,H    ,06/23/21,     0 ,PREG    ,03/30/23,MEASURE    , 645 ,03/30/23,1370            ,                ,,
      8569 ,H    ,06/23/21,     0 ,PREG    ,03/02/23,MEASURE    ,  99 ,09/30/21,226             ,                ,,
      8569 ,H    ,06/23/21,     0 ,PREG    ,03/02/23,MEASURE    , 204 ,01/13/22,  504/48,                ,,
      8569 ,H    ,06/23/21,     0 ,PREG    ,03/02/23,MEASURE    , 373 ,07/01/22,  940/54,                ,,
      8569 ,H    ,06/23/21,     0 ,PREG    ,03/02/23,MEASURE    , 617 ,03/02/23,1300            ,                ,,
      8570 ,H    ,06/23/21,     0 ,PREG    ,03/02/23,MEASURE    , 105 ,10/06/21,251             ,                ,,
      8570 ,H    ,06/23/21,     0 ,PREG    ,03/02/23,MEASURE    , 230 ,02/08/22,  504/48,                ,,
      8570 ,H    ,06/23/21,     0 ,PREG    ,03/02/23,MEASURE    , 359 ,06/17/22,  780/54,                ,,
      8570 ,H    ,06/23/21,     0 ,PREG    ,03/02/23,MEASURE    , 373 ,07/01/22,  910/54,                ,,
      8570 ,H    ,06/23/21,     0 ,PREG    ,03/02/23,MEASURE    , 617 ,03/02/23,1320            ,                ,,
      8571 ,H    ,06/24/21,     0 ,PREG    ,03/23/23,MEASURE    ,  98 ,09/30/21,225             ,                ,,
      8571 ,H    ,06/24/21,     0 ,PREG    ,03/23/23,MEASURE    , 203 ,01/13/22,  436/47,                ,,
      8571 ,H    ,06/24/21,     0 ,PREG    ,03/23/23,MEASURE    , 384 ,07/13/22,  810/53,                ,,
      8571 ,H    ,06/24/21,     0 ,PREG    ,03/23/23,MEASURE    , 637 ,03/23/23,1280            ,                ,,
      8572 ,H    ,06/24/21,     0 , SLD/DIE,00000000 ,MEASURE    , 104 ,10/06/21,256             ,                ,,
      8572 ,H    ,06/24/21,     0 , SLD/DIE,00000000 ,MEASURE    , 228 ,02/07/22,  550/49,                ,,
      8572 ,H    ,06/24/21,     0 , SLD/DIE,00000000 ,MEASURE    , 391 ,07/20/22,  900/53,                ,,
      8572 ,H    ,06/24/21,     0 , SLD/DIE,00000000 ,MEASURE    , 677 ,05/02/23,1420            ,                ,,
      8572 ,H    ,06/24/21,     0 , SLD/DIE,00000000 ,MEASURE    , 686 ,05/11/23,1430            ,                ,,
      8573 ,H    ,06/24/21,     0 , SLD/DIE,03/30/23,MEASURE    , 104 ,10/06/21,267             ,                ,,
      8573 ,H    ,06/24/21,     0 , SLD/DIE,03/30/23,MEASURE    , 229 ,02/08/22,  511/48,                ,,
      8573 ,H    ,06/24/21,     0 , SLD/DIE,03/30/23,MEASURE    , 384 ,07/13/22,  800/53,                ,,
      8573 ,H    ,06/24/21,     0 , SLD/DIE,03/30/23,MEASURE    , 644 ,03/30/23,1360            ,                ,,
      8574 ,H    ,06/25/21,     0 ,PREG    ,03/02/23,MEASURE    , 103 ,10/06/21,229             ,                ,,
      8574 ,H    ,06/25/21,     0 ,PREG    ,03/02/23,MEASURE    , 228 ,02/08/22,  558/49,                ,,
      8574 ,H    ,06/25/21,     0 ,PREG    ,03/02/23,MEASURE    , 383 ,07/13/22,  900/53,                ,,
      8574 ,H    ,06/25/21,     0 ,PREG    ,03/02/23,MEASURE    , 615 ,03/02/23,1350            ,                ,,
      8575 ,H    ,06/25/21,     0 ,PREG    ,04/27/23,MEASURE    , 103 ,10/06/21,225             ,                ,,
      8575 ,H    ,06/25/21,     0 ,PREG    ,04/27/23,MEASURE    , 228 ,02/08/22,  504/48,                ,,
      8575 ,H    ,06/25/21,     0 ,PREG    ,04/27/23,MEASURE    , 383 ,07/13/22,  850/53,                ,,
      8575 ,H    ,06/25/21,     0 ,PREG    ,04/27/23,MEASURE    , 671 ,04/27/23,1460            ,                ,,
      8576 ,H    ,06/25/21,     0 ,PREG    ,03/17/23,MEASURE    , 103 ,10/06/21,255             ,                ,,
      8576 ,H    ,06/25/21,     0 ,PREG    ,03/17/23,MEASURE    , 228 ,02/08/22,  523/48,                ,,
      8576 ,H    ,06/25/21,     0 ,PREG    ,03/17/23,MEASURE    , 383 ,07/13/22,  850/53,                ,,
      8576 ,H    ,06/25/21,     0 ,PREG    ,03/17/23,MEASURE    , 629 ,03/16/23,1320            ,                ,,
      8577 ,H    ,06/25/21,     0 ,PREG    ,03/17/23,MEASURE    ,  97 ,09/30/21,232             ,                ,,
      8577 ,H    ,06/25/21,     0 ,PREG    ,03/17/23,MEASURE    , 202 ,01/13/22,  506/48,                ,,
      8577 ,H    ,06/25/21,     0 ,PREG    ,03/17/23,MEASURE    , 383 ,07/13/22,  800/53,                ,,
      8577 ,H    ,06/25/21,     0 ,PREG    ,03/17/23,MEASURE    , 629 ,03/16/23,1410            ,                ,,
      8578 ,H    ,06/26/21,     0 , SLD/DIE,00000000 ,MEASURE    ,  96 ,09/30/21,225             ,                ,,
      8578 ,H    ,06/26/21,     0 , SLD/DIE,00000000 ,MEASURE    , 201 ,01/13/22,  444/46,                ,,
      8578 ,H    ,06/26/21,     0 , SLD/DIE,00000000 ,MEASURE    , 382 ,07/13/22,  950/53,                ,,
      8578 ,H    ,06/26/21,     0 , SLD/DIE,00000000 ,MEASURE    , 586 ,02/02/23,1260            ,                ,,
      8579 ,H    ,06/26/21,     0 ,PREG    ,03/30/23,MEASURE    , 102 ,10/06/21,222             ,                ,,
      8579 ,H    ,06/26/21,     0 ,PREG    ,03/30/23,MEASURE    , 227 ,02/08/22,  484/48,                ,,
      8579 ,H    ,06/26/21,     0 ,PREG    ,03/30/23,MEASURE    , 382 ,07/13/22,  870/53,                ,,
      8579 ,H    ,06/26/21,     0 ,PREG    ,03/30/23,MEASURE    , 642 ,03/30/23,1400            ,                ,,
      8580 ,H    ,06/26/21,     0 ,PREG    ,03/17/23,MEASURE    , 382 ,07/13/22,  770/53,                ,,
      8580 ,H    ,06/26/21,     0 ,PREG    ,03/17/23,MEASURE    , 628 ,03/16/23,1280            ,                ,,
      8581 ,H    ,06/26/21,     0 ,PREG    ,03/23/23,MEASURE    ,  96 ,09/30/21,227             ,                ,,
      8581 ,H    ,06/26/21,     0 ,PREG    ,03/23/23,MEASURE    , 201 ,01/13/22,  404/46,                ,,
      8581 ,H    ,06/26/21,     0 ,PREG    ,03/23/23,MEASURE    , 382 ,07/13/22,  840/53,                ,,
      8581 ,H    ,06/26/21,     0 ,PREG    ,03/23/23,MEASURE    , 635 ,03/23/23,1360            ,                ,,
      8582 ,H    ,06/26/21,     0 ,PREG    ,02/09/23,MEASURE    , 102 ,10/06/21,280             ,                ,,
      8582 ,H    ,06/26/21,     0 ,PREG    ,02/09/23,MEASURE    , 227 ,02/08/22,  520/48,                ,,
      8582 ,H    ,06/26/21,     0 ,PREG    ,02/09/23,MEASURE    , 372 ,07/03/22,  840/53,                ,,
      8582 ,H    ,06/26/21,     0 ,PREG    ,02/09/23,MEASURE    , 382 ,07/13/22,  840/53,                ,,
      8582 ,H    ,06/26/21,     0 ,PREG    ,02/09/23,MEASURE    , 593 ,02/09/23,1200            ,                ,,
      8583 ,H    ,06/27/21,     0 ,PREG    ,03/02/23,MEASURE    ,  95 ,09/30/21,235             ,                ,,
      8583 ,H    ,06/27/21,     0 ,PREG    ,03/02/23,MEASURE    , 200 ,01/13/22,  390/45,                ,,
      8583 ,H    ,06/27/21,     0 ,PREG    ,03/02/23,MEASURE    , 381 ,07/13/22,  840/53,                ,,
      8583 ,H    ,06/27/21,     0 ,PREG    ,03/02/23,MEASURE    , 611 ,02/28/23,1280            ,                ,,
      8583 ,H    ,06/27/21,     0 ,PREG    ,03/02/23,MEASURE    , 613 ,03/02/23,1280            ,                ,,
      8584 ,H    ,06/27/21,     0 ,PREG    ,03/30/23,MEASURE    , 101 ,10/06/21,278             ,                ,,
      8584 ,H    ,06/27/21,     0 ,PREG    ,03/30/23,MEASURE    , 226 ,02/08/22,  455/47,                ,,
      8584 ,H    ,06/27/21,     0 ,PREG    ,03/30/23,MEASURE    , 373 ,07/05/22,  770/53,                ,,
      8584 ,H    ,06/27/21,     0 ,PREG    ,03/30/23,MEASURE    , 641 ,03/30/23,1260            ,                ,,
      8585 ,H    ,06/28/21,     0 ,PREG    ,04/06/23,MEASURE    , 100 ,10/06/21,244             ,                ,,
      8585 ,H    ,06/28/21,     0 ,PREG    ,04/06/23,MEASURE    , 224 ,02/07/22,  555/49,                ,,
      8585 ,H    ,06/28/21,     0 ,PREG    ,04/06/23,MEASURE    , 387 ,07/20/22,  940/53,                ,,
      8585 ,H    ,06/28/21,     0 ,PREG    ,04/06/23,MEASURE    , 647 ,04/06/23,1580            ,                ,,
      8586 ,H    ,06/28/21,     0 ,PREG    ,03/02/23,MEASURE    , 100 ,10/06/21,256             ,                ,,
      8586 ,H    ,06/28/21,     0 ,PREG    ,03/02/23,MEASURE    , 225 ,02/08/22,  483/48,                ,,
      8586 ,H    ,06/28/21,     0 ,PREG    ,03/02/23,MEASURE    , 380 ,07/13/22,  880/53,                ,,
      8586 ,H    ,06/28/21,     0 ,PREG    ,03/02/23,MEASURE    , 612 ,03/02/23,1350            ,                ,,
      8587 ,H    ,06/29/21,     0 ,PREG    ,03/17/23,MEASURE    ,  99 ,10/06/21,269             ,                ,,
      8587 ,H    ,06/29/21,     0 ,PREG    ,03/17/23,MEASURE    , 224 ,02/08/22,  545/49,                ,,
      8587 ,H    ,06/29/21,     0 ,PREG    ,03/17/23,MEASURE    , 379 ,07/13/22,  890/53,                ,,
      8587 ,H    ,06/29/21,     0 ,PREG    ,03/17/23,MEASURE    , 625 ,03/16/23,1500            ,                ,,
      8588 ,H    ,06/29/21,     0 ,PREG    ,03/02/23,MEASURE    ,  99 ,10/06/21,283             ,                ,,
      8588 ,H    ,06/29/21,     0 ,PREG    ,03/02/23,MEASURE    , 223 ,02/07/22,  563/49,                ,,
      8588 ,H    ,06/29/21,     0 ,PREG    ,03/02/23,MEASURE    , 386 ,07/20/22,  880/53,                ,,
      8588 ,H    ,06/29/21,     0 ,PREG    ,03/02/23,MEASURE    , 611 ,03/02/23,1250            ,                ,,
      8589 ,H    ,06/29/21,     0 ,PREG    ,03/02/23,MEASURE    ,  99 ,10/06/21,245             ,                ,,
      8589 ,H    ,06/29/21,     0 ,PREG    ,03/02/23,MEASURE    , 223 ,02/07/22,  500/48,                ,,
      8589 ,H    ,06/29/21,     0 ,PREG    ,03/02/23,MEASURE    , 386 ,07/20/22,  860/53,                ,,
      8589 ,H    ,06/29/21,     0 ,PREG    ,03/02/23,MEASURE    , 611 ,03/02/23,1290            ,                ,,
      8590 ,H    ,06/29/21,     0 ,PREG    ,04/27/23,MEASURE    ,  99 ,10/06/21,214             ,                ,,
      8590 ,H    ,06/29/21,     0 ,PREG    ,04/27/23,MEASURE    , 221 ,02/05/22,  409/46,                ,,
      8590 ,H    ,06/29/21,     0 ,PREG    ,04/27/23,MEASURE    , 395 ,07/29/22,  910/53,                ,,
      8590 ,H    ,06/29/21,     0 ,PREG    ,04/27/23,MEASURE    , 667 ,04/27/23,1460            ,                ,,
      8591 ,H    ,06/29/21,     0 ,PREG    ,04/06/23,MEASURE    ,  99 ,10/06/21,232             ,                ,,
      8591 ,H    ,06/29/21,     0 ,PREG    ,04/06/23,MEASURE    , 224 ,02/08/22,  600/50,                ,,
      8591 ,H    ,06/29/21,     0 ,PREG    ,04/06/23,MEASURE    , 379 ,07/13/22,  900/53,                ,,
      8591 ,H    ,06/29/21,     0 ,PREG    ,04/06/23,MEASURE    , 646 ,04/06/23,1560            ,                ,,
