id,birth_date,breed,days_at_grower,rpro,weight,height,birth_weight,go_home_date,measure_date,age_at_measure,times_weight,total_pneu,pneu_date_1,pneu_date_2,pneu_date_3,pneu_date_4,total_diarhea,diarhea_date_1,diarhea_date_2,total_ear,ear_date_1,ear_date_2,ear_date_3,total_navel,navel_date_1,times_sick,pneu,diarhea,navel,ear,disease_status
8535,2021-06-10,HO,589,PREG,940,53,,2023-03-02,2022-07-13,398,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8535,2021-06-10,HO,589,PREG,1290,,,2023-03-02,2023-03-02,630,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8536,2021-06-11,HO,,SLD/DIE,233,,,,2021-09-30,111,1,1,2021-10-19,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8536,2021-06-11,HO,,SLD/DIE,490,48,,,2022-01-13,216,2,1,2021-10-19,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8536,2021-06-11,HO,,SLD/DIE,910,54,,,2022-06-28,382,3,1,2021-10-19,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8536,2021-06-11,HO,,SLD/DIE,900,53,,,2022-07-29,413,4,1,2021-10-19,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8536,2021-06-11,HO,,SLD/DIE,1100,,,,2022-12-08,545,5,1,2021-10-19,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8537,2021-06-11,HO,568,PREG,236,,,2023-02-09,2021-09-30,111,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8537,2021-06-11,HO,568,PREG,475,48,,2023-02-09,2022-01-13,216,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8537,2021-06-11,HO,568,PREG,950,54,,2023-02-09,2022-06-29,383,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8537,2021-06-11,HO,568,PREG,1350,,,2023-02-09,2023-02-09,608,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8538,2021-06-12,Other,589,PREG,228,,,2023-03-02,2021-09-30,110,1,1,2021-10-18,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8538,2021-06-12,Other,589,PREG,425,46,,2023-03-02,2022-01-13,215,2,1,2021-10-18,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8538,2021-06-12,Other,589,PREG,890,53,,2023-03-02,2022-06-28,381,3,1,2021-10-18,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8538,2021-06-12,Other,589,PREG,1300,,,2023-03-02,2023-03-02,628,4,1,2021-10-18,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8539,2021-06-12,HO,568,PREG,224,,,2023-02-09,2021-09-30,110,1,2,2021-09-09,2021-10-04,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8539,2021-06-12,HO,568,PREG,486,48,,2023-02-09,2022-01-13,215,2,2,2021-09-09,2021-10-04,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8539,2021-06-12,HO,568,PREG,920,54,,2023-02-09,2022-06-29,382,3,2,2021-09-09,2021-10-04,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8539,2021-06-12,HO,568,PREG,1350,,,2023-02-09,2023-02-09,607,4,2,2021-09-09,2021-10-04,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8540,2021-06-12,HO,568,PREG,212,,,2023-02-09,2021-09-30,110,1,1,2021-10-06,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8540,2021-06-12,HO,568,PREG,484,48,,2023-02-09,2022-01-13,215,2,1,2021-10-06,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8540,2021-06-12,HO,568,PREG,960,54,,2023-02-09,2022-06-28,381,3,1,2021-10-06,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8540,2021-06-12,HO,568,PREG,1340,,,2023-02-09,2023-02-09,607,4,1,2021-10-06,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8541,2021-06-12,HO,568,PREG,246,,,2023-02-09,2021-09-30,110,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8541,2021-06-12,HO,568,PREG,550,49,,2023-02-09,2022-01-13,215,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8541,2021-06-12,HO,568,PREG,970,54,,2023-02-09,2022-06-28,381,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8541,2021-06-12,HO,568,PREG,1300,,,2023-02-09,2023-02-09,607,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8542,2021-06-14,HO,589,PREG,235,,,2023-03-02,2021-09-30,108,1,1,2021-09-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8542,2021-06-14,HO,589,PREG,454,47,,2023-03-02,2022-01-13,213,2,1,2021-09-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8542,2021-06-14,HO,589,PREG,910,54,,2023-03-02,2022-06-28,379,3,1,2021-09-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8542,2021-06-14,HO,589,PREG,1320,,,2023-03-02,2023-03-02,626,4,1,2021-09-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8543,2021-06-14,HO,568,PREG,235,,,2023-02-09,2021-09-30,108,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8543,2021-06-14,HO,568,PREG,504,48,,2023-02-09,2022-01-13,213,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8543,2021-06-14,HO,568,PREG,990,54,,2023-02-09,2022-06-29,380,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8543,2021-06-14,HO,568,PREG,1320,,,2023-02-09,2023-02-09,605,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8544,2021-06-14,HO,568,PREG,226,,,2023-02-09,2021-09-30,108,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8544,2021-06-14,HO,568,PREG,540,50,,2023-02-09,2022-01-13,213,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8544,2021-06-14,HO,568,PREG,990,54,,2023-02-09,2022-06-28,379,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8544,2021-06-14,HO,568,PREG,1280,,,2023-02-09,2023-02-09,605,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8545,2021-06-14,HO,589,PREG,235,,,2023-03-02,2021-09-30,108,1,2,2021-09-23,2021-10-25,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8545,2021-06-14,HO,589,PREG,445,47,,2023-03-02,2022-01-13,213,2,2,2021-09-23,2021-10-25,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8545,2021-06-14,HO,589,PREG,790,54,,2023-03-02,2022-06-28,379,3,2,2021-09-23,2021-10-25,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8545,2021-06-14,HO,589,PREG,1270,,,2023-03-02,2023-03-02,626,4,2,2021-09-23,2021-10-25,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8546,2021-06-15,HO,589,PREG,236,,,2023-03-02,2021-09-30,107,1,3,2021-08-31,2021-09-25,2021-10-09,,,,,,,,,,,3,1,0,0,0,Pneumonia
8546,2021-06-15,HO,589,PREG,490,48,,2023-03-02,2022-01-13,212,2,3,2021-08-31,2021-09-25,2021-10-09,,,,,,,,,,,3,1,0,0,0,Pneumonia
8546,2021-06-15,HO,589,PREG,930,54,,2023-03-02,2022-06-28,378,3,3,2021-08-31,2021-09-25,2021-10-09,,,,,,,,,,,3,1,0,0,0,Pneumonia
8546,2021-06-15,HO,589,PREG,1230,,,2023-03-02,2023-03-02,625,4,3,2021-08-31,2021-09-25,2021-10-09,,,,,,,,,,,3,1,0,0,0,Pneumonia
8547,2021-06-15,HO,604,PREG,225,,,2023-03-17,2021-09-30,107,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8547,2021-06-15,HO,604,PREG,241,,,2023-03-17,2021-10-06,113,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8547,2021-06-15,HO,604,PREG,541,49,,2023-03-17,2022-02-08,238,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8547,2021-06-15,HO,604,PREG,890,53,,2023-03-17,2022-07-13,393,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8547,2021-06-15,HO,604,PREG,1350,,,2023-03-17,2023-03-16,639,5,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8548,2021-06-15,HO,610,PREG,233,,,2023-03-23,2021-09-30,107,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8548,2021-06-15,HO,610,PREG,470,48,,2023-03-23,2022-01-13,212,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8548,2021-06-15,HO,610,PREG,910,54,,2023-03-23,2022-06-29,379,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8548,2021-06-15,HO,610,PREG,1350,,,2023-03-23,2023-03-23,646,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8549,2021-06-15,HO,589,PREG,225,,,2023-03-02,2021-09-30,107,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8549,2021-06-15,HO,589,PREG,510,50,,2023-03-02,2022-01-13,212,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8549,2021-06-15,HO,589,PREG,940,54,,2023-03-02,2022-06-28,378,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8549,2021-06-15,HO,589,PREG,1380,,,2023-03-02,2023-03-02,625,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8550,2021-06-15,HO,568,PREG,245,,,2023-02-09,2021-09-30,107,1,1,2021-10-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8550,2021-06-15,HO,568,PREG,458,47,,2023-02-09,2022-01-13,212,2,1,2021-10-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8550,2021-06-15,HO,568,PREG,900,54,,2023-02-09,2022-06-28,378,3,1,2021-10-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8550,2021-06-15,HO,568,PREG,1200,,,2023-02-09,2023-02-09,604,4,1,2021-10-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8551,2021-06-16,HO,610,PREG,273,,,2023-03-23,2021-10-06,112,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8551,2021-06-16,HO,610,PREG,520,46,,2023-03-23,2022-02-28,257,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8551,2021-06-16,HO,610,PREG,860,53,,2023-03-23,2022-08-12,422,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8551,2021-06-16,HO,610,PREG,1260,,,2023-03-23,2023-03-23,645,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8552,2021-06-16,HO,617,PREG,268,,,2023-03-30,2021-10-06,112,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8552,2021-06-16,HO,617,PREG,518,48,,2023-03-30,2022-02-08,237,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8552,2021-06-16,HO,617,PREG,840,53,,2023-03-30,2022-07-13,392,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8552,2021-06-16,HO,617,PREG,1450,,,2023-03-30,2023-03-30,652,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8553,2021-06-17,HO,589,PREG,245,,,2023-03-02,2021-10-06,111,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8553,2021-06-17,HO,589,PREG,533,49,,2023-03-02,2022-02-08,236,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8553,2021-06-17,HO,589,PREG,800,53,,2023-03-02,2022-07-13,391,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8553,2021-06-17,HO,589,PREG,1260,,,2023-03-02,2023-03-02,623,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8555,2021-06-17,HO,610,PREG,246,,,2023-03-23,2021-09-30,105,1,1,2021-10-17,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8555,2021-06-17,HO,610,PREG,475,49,,2023-03-23,2022-01-13,210,2,1,2021-10-17,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8555,2021-06-17,HO,610,PREG,950,55,,2023-03-23,2022-06-28,376,3,1,2021-10-17,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8555,2021-06-17,HO,610,PREG,1390,,,2023-03-23,2023-03-23,644,4,1,2021-10-17,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8556,2021-06-18,HO,610,PREG,235,,,2023-03-23,2021-09-30,104,1,2,2021-08-12,2021-12-17,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8556,2021-06-18,HO,610,PREG,465,48,,2023-03-23,2022-01-13,209,2,2,2021-08-12,2021-12-17,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8556,2021-06-18,HO,610,PREG,960,54,,2023-03-23,2022-07-01,378,3,2,2021-08-12,2021-12-17,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8556,2021-06-18,HO,610,PREG,1460,,,2023-03-23,2023-03-23,643,4,2,2021-08-12,2021-12-17,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8557,2021-06-18,HO,589,PREG,210,,,2023-03-02,2021-09-30,104,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8557,2021-06-18,HO,589,PREG,456,47,,2023-03-02,2022-01-13,209,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8557,2021-06-18,HO,589,PREG,930,54,,2023-03-02,2022-07-01,378,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8557,2021-06-18,HO,589,PREG,1450,,,2023-03-02,2023-03-02,622,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8558,2021-06-18,HO,652,PREG,195,,,2023-05-04,2021-09-30,104,1,1,2021-10-28,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8558,2021-06-18,HO,652,PREG,440,47,,2023-05-04,2022-01-13,209,2,1,2021-10-28,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8558,2021-06-18,HO,652,PREG,800,54,,2023-05-04,2022-07-01,378,3,1,2021-10-28,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8558,2021-06-18,HO,652,PREG,1300,,,2023-05-04,2023-05-02,683,4,1,2021-10-28,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8559,2021-06-18,HO,589,PREG,235,,,2023-03-02,2021-09-30,104,1,1,2021-10-11,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8559,2021-06-18,HO,589,PREG,508,48,,2023-03-02,2022-01-13,209,2,1,2021-10-11,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8559,2021-06-18,HO,589,PREG,950,54,,2023-03-02,2022-07-01,378,3,1,2021-10-11,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8559,2021-06-18,HO,589,PREG,1350,,,2023-03-02,2023-03-02,622,4,1,2021-10-11,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8560,2021-06-18,HO,568,PREG,225,,,2023-02-09,2021-09-30,104,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8560,2021-06-18,HO,568,PREG,508,48,,2023-02-09,2022-01-13,209,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8560,2021-06-18,HO,568,PREG,870,54,,2023-02-09,2022-07-01,378,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8560,2021-06-18,HO,568,PREG,1290,,,2023-02-09,2023-02-09,601,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8561,2021-06-19,HO,589,PREG,235,,,2023-03-02,2021-09-30,103,1,2,2021-08-06,2021-09-21,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8561,2021-06-19,HO,589,PREG,405,46,,2023-03-02,2022-01-13,208,2,2,2021-08-06,2021-09-21,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8561,2021-06-19,HO,589,PREG,840,54,,2023-03-02,2022-07-01,377,3,2,2021-08-06,2021-09-21,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8561,2021-06-19,HO,589,PREG,1240,,,2023-03-02,2023-03-02,621,4,2,2021-08-06,2021-09-21,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8564,2021-06-21,HO,589,PREG,235,,,2023-03-02,2021-09-30,101,1,1,2021-10-26,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8564,2021-06-21,HO,589,PREG,480,47,,2023-03-02,2022-01-13,206,2,1,2021-10-26,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8564,2021-06-21,HO,589,PREG,920,54,,2023-03-02,2022-07-01,375,3,1,2021-10-26,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8564,2021-06-21,HO,589,PREG,1350,,,2023-03-02,2023-03-02,619,4,1,2021-10-26,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8565,2021-06-22,HO,610,PREG,220,,,2023-03-23,2021-09-30,100,1,1,2021-10-05,,,,,,,1,2021-09-24,,,,,2,1,0,0,1,Multiple
8565,2021-06-22,HO,610,PREG,528,48,,2023-03-23,2022-01-13,205,2,1,2021-10-05,,,,,,,1,2021-09-24,,,,,2,1,0,0,1,Multiple
8565,2021-06-22,HO,610,PREG,1000,54,,2023-03-23,2022-07-01,374,3,1,2021-10-05,,,,,,,1,2021-09-24,,,,,2,1,0,0,1,Multiple
8565,2021-06-22,HO,610,PREG,1460,,,2023-03-23,2023-03-23,639,4,1,2021-10-05,,,,,,,1,2021-09-24,,,,,2,1,0,0,1,Multiple
8566,2021-06-22,HO,589,PREG,215,,,2023-03-02,2021-09-30,100,1,2,2021-08-12,2021-10-06,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8566,2021-06-22,HO,589,PREG,504,48,,2023-03-02,2022-01-13,205,2,2,2021-08-12,2021-10-06,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8566,2021-06-22,HO,589,PREG,940,54,,2023-03-02,2022-07-01,374,3,2,2021-08-12,2021-10-06,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8566,2021-06-22,HO,589,PREG,1320,,,2023-03-02,2023-03-02,618,4,2,2021-08-12,2021-10-06,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8567,2021-06-22,HO,589,PREG,228,,,2023-03-02,2021-09-30,100,1,1,2021-10-14,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8567,2021-06-22,HO,589,PREG,462,47,,2023-03-02,2022-01-13,205,2,1,2021-10-14,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8567,2021-06-22,HO,589,PREG,910,54,,2023-03-02,2022-07-01,374,3,1,2021-10-14,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8567,2021-06-22,HO,589,PREG,1350,,,2023-03-02,2023-03-02,618,4,1,2021-10-14,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8568,2021-06-23,HO,617,PREG,236,,,2023-03-30,2021-09-30,99,1,,,,,,,,,1,2021-12-06,,,,,1,0,0,0,1,Ear
8568,2021-06-23,HO,617,PREG,440,46,,2023-03-30,2022-01-13,204,2,,,,,,,,,1,2021-12-06,,,,,1,0,0,0,1,Ear
8568,2021-06-23,HO,617,PREG,900,54,,2023-03-30,2022-07-01,373,3,,,,,,,,,1,2021-12-06,,,,,1,0,0,0,1,Ear
8568,2021-06-23,HO,617,PREG,1370,,,2023-03-30,2023-03-30,645,4,,,,,,,,,1,2021-12-06,,,,,1,0,0,0,1,Ear
8569,2021-06-23,HO,589,PREG,226,,,2023-03-02,2021-09-30,99,1,1,2021-10-20,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8569,2021-06-23,HO,589,PREG,504,48,,2023-03-02,2022-01-13,204,2,1,2021-10-20,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8569,2021-06-23,HO,589,PREG,940,54,,2023-03-02,2022-07-01,373,3,1,2021-10-20,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8569,2021-06-23,HO,589,PREG,1300,,,2023-03-02,2023-03-02,617,4,1,2021-10-20,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8570,2021-06-23,HO,589,PREG,251,,,2023-03-02,2021-10-06,105,1,1,2021-11-24,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8570,2021-06-23,HO,589,PREG,504,48,,2023-03-02,2022-02-08,230,2,1,2021-11-24,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8570,2021-06-23,HO,589,PREG,780,54,,2023-03-02,2022-06-17,359,3,1,2021-11-24,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8570,2021-06-23,HO,589,PREG,910,54,,2023-03-02,2022-07-01,373,4,1,2021-11-24,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8570,2021-06-23,HO,589,PREG,1320,,,2023-03-02,2023-03-02,617,5,1,2021-11-24,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8571,2021-06-24,HO,610,PREG,225,,,2023-03-23,2021-09-30,98,1,2,2021-10-08,2022-02-04,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8571,2021-06-24,HO,610,PREG,436,47,,2023-03-23,2022-01-13,203,2,2,2021-10-08,2022-02-04,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8571,2021-06-24,HO,610,PREG,810,53,,2023-03-23,2022-07-13,384,3,2,2021-10-08,2022-02-04,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8571,2021-06-24,HO,610,PREG,1280,,,2023-03-23,2023-03-23,637,4,2,2021-10-08,2022-02-04,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8572,2021-06-24,HO,,SLD/DIE,256,,,,2021-10-06,104,1,1,2021-12-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8572,2021-06-24,HO,,SLD/DIE,550,49,,,2022-02-07,228,2,1,2021-12-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8572,2021-06-24,HO,,SLD/DIE,900,53,,,2022-07-20,391,3,1,2021-12-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8572,2021-06-24,HO,,SLD/DIE,1420,,,,2023-05-02,677,4,1,2021-12-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8572,2021-06-24,HO,,SLD/DIE,1430,,,,2023-05-11,686,5,1,2021-12-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8573,2021-06-24,HO,617,SLD/DIE,267,,,2023-03-30,2021-10-06,104,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8573,2021-06-24,HO,617,SLD/DIE,511,48,,2023-03-30,2022-02-08,229,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8573,2021-06-24,HO,617,SLD/DIE,800,53,,2023-03-30,2022-07-13,384,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8573,2021-06-24,HO,617,SLD/DIE,1360,,,2023-03-30,2023-03-30,644,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8574,2021-06-25,HO,589,PREG,229,,,2023-03-02,2021-10-06,103,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8574,2021-06-25,HO,589,PREG,558,49,,2023-03-02,2022-02-08,228,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8574,2021-06-25,HO,589,PREG,900,53,,2023-03-02,2022-07-13,383,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8574,2021-06-25,HO,589,PREG,1350,,,2023-03-02,2023-03-02,615,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8575,2021-06-25,HO,645,PREG,225,,,2023-04-27,2021-10-06,103,1,2,2021-12-08,2022-03-11,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8575,2021-06-25,HO,645,PREG,504,48,,2023-04-27,2022-02-08,228,2,2,2021-12-08,2022-03-11,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8575,2021-06-25,HO,645,PREG,850,53,,2023-04-27,2022-07-13,383,3,2,2021-12-08,2022-03-11,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8575,2021-06-25,HO,645,PREG,1460,,,2023-04-27,2023-04-27,671,4,2,2021-12-08,2022-03-11,,,,,,,,,,,,2,1,0,0,0,Pneumonia
8576,2021-06-25,HO,604,PREG,255,,,2023-03-17,2021-10-06,103,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8576,2021-06-25,HO,604,PREG,523,48,,2023-03-17,2022-02-08,228,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8576,2021-06-25,HO,604,PREG,850,53,,2023-03-17,2022-07-13,383,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8576,2021-06-25,HO,604,PREG,1320,,,2023-03-17,2023-03-16,629,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8577,2021-06-25,HO,604,PREG,232,,,2023-03-17,2021-09-30,97,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8577,2021-06-25,HO,604,PREG,506,48,,2023-03-17,2022-01-13,202,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8577,2021-06-25,HO,604,PREG,800,53,,2023-03-17,2022-07-13,383,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8577,2021-06-25,HO,604,PREG,1410,,,2023-03-17,2023-03-16,629,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8578,2021-06-26,HO,,SLD/DIE,225,,,,2021-09-30,96,1,3,2021-07-25,2021-08-12,2021-10-09,,,,,,,,,,,3,1,0,0,0,Pneumonia
8578,2021-06-26,HO,,SLD/DIE,444,46,,,2022-01-13,201,2,3,2021-07-25,2021-08-12,2021-10-09,,,,,,,,,,,3,1,0,0,0,Pneumonia
8578,2021-06-26,HO,,SLD/DIE,950,53,,,2022-07-13,382,3,3,2021-07-25,2021-08-12,2021-10-09,,,,,,,,,,,3,1,0,0,0,Pneumonia
8578,2021-06-26,HO,,SLD/DIE,1260,,,,2023-02-02,586,4,3,2021-07-25,2021-08-12,2021-10-09,,,,,,,,,,,3,1,0,0,0,Pneumonia
8579,2021-06-26,HO,617,PREG,222,,,2023-03-30,2021-10-06,102,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8579,2021-06-26,HO,617,PREG,484,48,,2023-03-30,2022-02-08,227,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8579,2021-06-26,HO,617,PREG,870,53,,2023-03-30,2022-07-13,382,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8579,2021-06-26,HO,617,PREG,1400,,,2023-03-30,2023-03-30,642,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8581,2021-06-26,HO,610,PREG,227,,,2023-03-23,2021-09-30,96,1,1,2021-09-16,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8581,2021-06-26,HO,610,PREG,404,46,,2023-03-23,2022-01-13,201,2,1,2021-09-16,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8581,2021-06-26,HO,610,PREG,840,53,,2023-03-23,2022-07-13,382,3,1,2021-09-16,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8581,2021-06-26,HO,610,PREG,1360,,,2023-03-23,2023-03-23,635,4,1,2021-09-16,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
8582,2021-06-26,HO,568,PREG,280,,,2023-02-09,2021-10-06,102,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8582,2021-06-26,HO,568,PREG,520,48,,2023-02-09,2022-02-08,227,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8582,2021-06-26,HO,568,PREG,840,53,,2023-02-09,2022-07-03,372,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8582,2021-06-26,HO,568,PREG,840,53,,2023-02-09,2022-07-13,382,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
8582,2021-06-26,HO,568,PREG,1200,,,2023-02-09,2023-02-09,593,5,,,,,,,,,,,,,,,,0,0,0,0,Healthy
