id,breed,birth_date,rpro,birth_weight,first_weight,last_weight,days_at_grower,last_measure_age,first_measure_age,go_home_date,total_gain_grower,days_since_first,avg_gain_grower,total_gain_birth,average_gain_birth
9683,Other,2022-09-17,BRED,,214,880,,404,76,,666,328,2.03048780487805,,
9684,HO,2022-09-18,BRED,,215,870,,403,75,,655,328,1.9969512195122,,
9685,HO,2022-09-18,BRED,,214,990,,403,75,,776,328,2.36585365853659,,
9686,HJ,2022-09-18,BRED,,215,830,,403,75,,615,328,1.875,,
9687,HO,2022-09-18,BRED,,215,860,,403,75,,645,328,1.96646341463415,,
9688,HJ,2022-09-19,BRED,,215,820,,402,74,,605,328,1.84451219512195,,
9689,HO,2022-09-19,BRED,,215,910,,402,74,,695,328,2.11890243902439,,
9690,HO,2022-09-19,BRED,,215,870,,402,74,,655,328,1.9969512195122,,
9691,Other,2022-09-19,BRED,,215,760,,402,74,,545,328,1.66158536585366,,
9692,HO,2022-09-19,BRED,,216,960,,402,74,,744,328,2.26829268292683,,
9693,HO,2022-09-20,BRED,,215,850,,401,73,,635,328,1.9359756097561,,
9694,HJ,2022-09-20,BRED,,215,760,,401,73,,545,328,1.66158536585366,,
9695,HO,2022-09-20,BRED,,215,870,,401,73,,655,328,1.9969512195122,,
9696,HO,2022-09-20,SLD/DIE,,219,510,,221,73,,291,148,1.96621621621622,,
9697,HO,2022-09-20,BRED,,199,920,,401,73,,721,328,2.19817073170732,,
9698,HO,2022-09-20,BRED,,215,830,,401,73,,615,328,1.875,,
9699,HJ,2022-09-21,BRED,,214,810,,400,72,,596,328,1.81707317073171,,
9700,HJ,2022-09-21,BRED,,215,830,,400,72,,615,328,1.875,,
9701,Other,2022-09-21,BRED,,199,760,,400,72,,561,328,1.71036585365854,,
9702,Other,2022-09-21,BRED,,215,860,,400,72,,645,328,1.96646341463415,,
9703,HO,2022-09-21,BRED,,219,860,,400,72,,641,328,1.95426829268293,,
9704,HJ,2022-09-22,BRED,,199,810,,399,78,,611,321,1.90342679127726,,
9705,HJ,2022-09-22,BRED,,206,432,,184,78,,226,106,2.13207547169811,,
9706,HJ,2022-09-22,BRED,,210,830,,399,78,,620,321,1.93146417445483,,
9707,HJ,2022-09-23,BRED,,200,870,,409,77,,670,332,2.01807228915663,,
9708,HO,2022-09-22,BRED,,183,830,,399,78,,647,321,2.01557632398754,,
9709,HO,2022-09-24,BRED,,195,970,,382,76,,775,306,2.53267973856209,,
9710,HO,2022-09-24,BRED,,200,940,,382,76,,740,306,2.41830065359477,,
9711,HO,2022-09-24,BRED,,160,770,,382,76,,610,306,1.99346405228758,,
9712,Other,2022-09-25,BRED,,200,329,,180,75,,129,105,1.22857142857143,,
9713,HO,2022-09-25,BRED,,195,850,,389,75,,655,314,2.0859872611465,,
9714,HJ,2022-09-25,BRED,,210,780,,381,75,,570,306,1.86274509803922,,
9715,Other,2022-09-26,BRED,,170,840,,406,74,,670,332,2.01807228915663,,
9716,HJ,2022-09-26,BRED,,210,800,,361,74,,590,287,2.05574912891986,,
9717,Other,2022-09-26,BRED,,210,920,,380,74,,710,306,2.3202614379085,,
9718,HO,2022-09-26,SLD/DIE,,196,196,,74,74,,0,0,,,
9719,HJ,2022-09-26,SLD/DIE,,201,201,,74,74,,0,0,,,
9720,HJ,2022-09-27,BRED,,206,940,,379,73,,734,306,2.39869281045752,,
9721,Other,2022-09-27,BRED,,200,800,,379,73,,600,306,1.96078431372549,,
9722,HO,2022-09-27,BRED,,215,970,,379,73,,755,306,2.46732026143791,,
9723,HO,2022-09-28,BRED,,200,780,,378,72,,580,306,1.89542483660131,,
9724,Other,2022-09-28,BRED,,198,800,,404,72,,602,332,1.81325301204819,,
9725,HO,2022-09-27,BRED,,200,1060,,405,73,,860,332,2.59036144578313,,
9726,HJ,2022-09-30,BRED,,201,800,,402,78,,599,324,1.84876543209877,,
9727,HJ,2022-09-30,BRED,,169,790,,402,78,,621,324,1.91666666666667,,
9728,HO,2022-09-30,BRED,,215,820,,402,87,,605,315,1.92063492063492,,
9729,HJ,2022-09-30,BRED,,163,910,,402,78,,747,324,2.30555555555556,,
9730,HO,2022-10-01,SLD/DIE,,216,308,,185,77,,92,108,0.851851851851852,,
9731,HO,2022-10-02,BRED,,211,940,,400,76,,729,324,2.25,,
9732,Other,2022-10-02,BRED,,221,810,,400,74,,589,326,1.80674846625767,,
9733,Other,2022-10-02,BRED,,216,820,,400,76,,604,324,1.8641975308642,,
9734,HO,2022-10-02,BRED,,214,940,,400,74,,726,326,2.22699386503067,,
9735,HO,2022-10-02,BRED,,200,840,,400,76,,640,324,1.97530864197531,,
9736,Other,2022-10-02,BRED,,214,850,,400,76,,636,324,1.96296296296296,,
9737,HO,2022-10-03,BRED,,216,970,,399,75,,754,324,2.32716049382716,,
9739,HJ,2022-10-03,BRED,,211,650,,399,73,,439,326,1.34662576687117,,
9740,HO,2022-10-03,BRED,,215,980,,399,73,,765,326,2.34662576687117,,
9741,HO,2022-10-03,BRED,,204,920,,399,75,,716,324,2.20987654320988,,
9743,HO,2022-10-03,SLD/DIE,,215,215,,84,84,,0,0,,,
9744,HJ,2022-10-04,BRED,,241,910,,398,72,,669,326,2.0521472392638,,
9745,HO,2022-10-04,SLD/DIE,,211,540,,322,72,,329,250,1.316,,
9746,HO,2022-10-05,BRED,,232,960,,397,71,,728,326,2.23312883435583,,
9747,Other,2022-10-05,BRED,,195,670,,397,82,,475,315,1.50793650793651,,
9748,HO,2022-10-06,BRED,,197,780,,396,81,,583,315,1.85079365079365,,
9749,HJ,2022-10-06,BRED,,244,840,,396,81,,596,315,1.89206349206349,,
9750,HJ,2022-10-06,BRED,,155,750,,396,81,,595,315,1.88888888888889,,
9751,HO,2022-10-06,BRED,,255,1000,,396,81,,745,315,2.36507936507937,,
9752,HO,2022-10-06,BRED,,200,890,,396,81,,690,315,2.19047619047619,,
9753,HO,2022-10-07,BRED,,258,880,,405,80,,622,325,1.91384615384615,,
9754,HJ,2022-10-08,BRED,,214,810,,404,79,,596,325,1.83384615384615,,
9755,HJ,2022-10-08,BRED,,259,780,,404,79,,521,325,1.60307692307692,,
9756,Other,2022-10-08,BRED,,218,880,,404,79,,662,325,2.03692307692308,,
9757,HJ,2022-10-09,BRED,,222,880,,403,78,,658,325,2.02461538461538,,
9758,HJ,2022-10-09,SLD/DIE,,214,214,,78,78,,0,0,,,
9759,HO,2022-10-09,SLD/DIE,,244,244,,73,73,,0,0,,,
9760,HO,2022-10-09,BRED,,175,950,,403,78,,775,325,2.38461538461538,,
9762,HJ,2022-10-09,BRED,,198,820,,403,78,,622,325,1.91384615384615,,
9763,HJ,2022-10-09,BRED,,215,710,,403,78,,495,325,1.52307692307692,,
9764,HO,2022-10-09,BRED,,197,760,,403,78,,563,325,1.73230769230769,,
9765,HJ,2022-10-09,BRED,,190,860,,403,78,,670,325,2.06153846153846,,
9766,HJ,2022-10-10,BRED,,197,820,,402,77,,623,325,1.91692307692308,,
9768,HJ,2022-10-11,BRED,,195,800,,401,76,,605,325,1.86153846153846,,
9769,HJ,2022-10-12,BRED,,214,850,,400,80,,636,320,1.9875,,
9770,HJ,2022-10-12,BRED,,200,900,,400,80,,700,320,2.1875,,
9771,HO,2022-10-12,BRED,,215,860,,400,80,,645,320,2.015625,,
9772,HO,2022-10-13,SLD/DIE,,211,211,,79,79,,0,0,,,
9773,HO,2022-10-13,SLD/DIE,,198,198,,79,79,,0,0,,,
9774,Other,2022-10-15,BRED,,215,750,,404,77,,535,327,1.63608562691132,,
9775,HJ,2022-10-15,BRED,,215,740,,335,77,,525,258,2.03488372093023,,
9776,Other,2022-10-15,BRED,,214,710,,404,77,,496,327,1.51681957186544,,
9777,HJ,2022-10-15,BRED,,215,770,,404,77,,555,327,1.69724770642202,,
9778,HO,2022-10-15,BRED,,215,880,,404,77,,665,327,2.03363914373089,,
9779,HJ,2022-10-16,BRED,,216,780,,403,76,,564,327,1.72477064220184,,
9780,HJ,2022-10-16,BRED,,215,650,,334,76,,435,258,1.68604651162791,,
9781,HJ,2022-10-17,BRED,,215,670,,402,75,,455,327,1.3914373088685,,
9782,HJ,2022-10-17,BRED,,212,810,,402,75,,598,327,1.82874617737003,,
9783,HJ,2022-10-18,BRED,,215,760,,401,74,,545,327,1.66666666666667,,
9784,HJ,2022-10-18,BRED,,189,700,,401,74,,511,327,1.56269113149847,,
9785,Other,2022-10-18,BRED,,215,710,,401,74,,495,327,1.51376146788991,,
9786,HJ,2022-10-18,BRED,,215,850,,401,74,,635,327,1.94189602446483,,
9787,HJ,2022-10-18,BRED,,222,760,,401,74,,538,327,1.64525993883792,,
9788,HJ,2022-10-18,SLD/DIE,,171,171,,74,74,,0,0,,,
9789,HJ,2022-10-18,BRED,,215,730,,401,74,,515,327,1.57492354740061,,
9790,HO,2022-10-19,BRED,,215,820,,400,73,,605,327,1.85015290519878,,
9791,HJ,2022-10-20,BRED,,199,670,,399,72,,471,327,1.44036697247706,,
9792,HJ,2022-10-20,BRED,,215,840,,399,79,,625,320,1.953125,,
9793,HJ,2022-10-20,BRED,,179,860,,399,79,,681,320,2.128125,,
9794,HO,2022-10-21,BRED,,215,415,,183,78,,200,105,1.9047619047619,,
9795,HO,2022-10-21,"",,189,373,,183,78,,184,105,1.75238095238095,,
9796,HJ,2022-10-21,BRED,,189,309,,183,78,,120,105,1.14285714285714,,
9797,Other,2022-10-21,BRED,,214,300,,183,78,,86,105,0.819047619047619,,
9798,HJ,2022-10-21,BRED,,210,532,,262,78,,322,184,1.75,,
9799,HO,2022-10-21,BRED,,189,486,,183,78,,297,105,2.82857142857143,,
9800,HJ,2022-10-21,BRED,,189,310,,183,78,,121,105,1.15238095238095,,
9801,HJ,2022-10-21,BRED,,179,345,,183,78,,166,105,1.58095238095238,,
9802,HJ,2022-10-22,SLD/DIE,,,,,77,77,,,0,,,
9803,HO,2022-10-22,BRED,,179,298,,213,77,,119,136,0.875,,
9804,HJ,2022-10-22,BRED,,215,400,,189,77,,185,112,1.65178571428571,,
9805,HO,2022-10-22,BRED,,178,370,,189,77,,192,112,1.71428571428571,,
9806,HO,2022-10-22,BRED,,,360,,189,77,,,112,,,
9807,HJ,2022-10-22,BRED,,198,450,,189,77,,252,112,2.25,,
9808,HJ,2022-10-22,"",,215,344,,180,77,,129,103,1.25242718446602,,
9809,HJ,2022-10-22,BRED,,189,349,,182,77,,160,105,1.52380952380952,,
9810,HJ,2022-10-23,BRED,,189,318,,181,76,,129,105,1.22857142857143,,
9811,HJ,2022-10-23,BRED,,219,331,,181,76,,112,105,1.06666666666667,,
9812,HO,2022-10-22,BRED,,179,384,,180,77,,205,103,1.99029126213592,,
9813,HJ,2022-10-23,BRED,,179,315,,188,76,,136,112,1.21428571428571,,
9814,HJ,2022-10-23,BRED,,198,286,,179,76,,88,103,0.854368932038835,,
9815,HJ,2022-10-23,BRED,,215,318,,179,76,,103,103,1,,
9816,HO,2022-10-24,BRED,,196,383,,180,75,,187,105,1.78095238095238,,
9817,HJ,2022-10-24,BRED,,195,363,,180,75,,168,105,1.6,,
9818,HJ,2022-10-24,BRED,,198,240,,198,75,,42,123,0.341463414634146,,
9819,HJ,2022-10-24,BRED,,196,410,,180,75,,214,105,2.03809523809524,,
9820,HJ,2022-10-24,BRED,,195,338,,180,75,,143,105,1.36190476190476,,
9821,HJ,2022-10-25,BRED,,187,359,,193,78,,172,115,1.49565217391304,,
9822,HO,2022-10-25,BRED,,189,330,,186,74,,141,112,1.25892857142857,,
9823,HJ,2022-10-26,BRED,,214,300,,176,73,,86,103,0.83495145631068,,
9824,HO,2022-10-26,BRED,,215,352,,176,73,,137,103,1.33009708737864,,
9826,HJ,2022-10-27,BRED,,200,405,,201,80,,205,121,1.69421487603306,,
9827,HJ,2022-10-27,BRED,,210,306,,201,80,,96,121,0.793388429752066,,
9828,HO,2022-10-29,"",,187,390,,197,78,,203,119,1.70588235294118,,
9829,HO,2022-10-29,"",,198,295,,182,78,,97,104,0.932692307692308,,
9830,HO,2022-10-29,"",,200,440,,199,78,,240,121,1.98347107438017,,
9831,HO,2022-10-29,BRED,,200,445,,199,78,,245,121,2.02479338842975,,
9832,HO,2022-10-29,"",,210,415,,199,78,,205,121,1.69421487603306,,
9833,HO,2022-10-29,"",,200,324,,199,78,,124,121,1.02479338842975,,
9834,HO,2022-10-29,"",,198,425,,199,78,,227,121,1.87603305785124,,
9835,HJ,2022-10-30,"",,198,422,,198,77,,224,121,1.85123966942149,,
9836,HO,2022-10-29,"",,214,385,,197,78,,171,119,1.43697478991597,,
9837,HO,2022-10-30,"",,198,316,,202,77,,118,125,0.944,,
9839,HJ,2022-10-30,"",,210,378,,198,77,,168,121,1.38842975206612,,
9840,HO,2022-10-31,"",,198,440,,211,76,,242,135,1.79259259259259,,
9841,HO,2022-10-31,"",,198,280,,201,76,,82,125,0.656,,
9842,HJ,2022-10-31,"",,198,378,,197,76,,180,121,1.48760330578512,,
9843,HJ,2022-10-31,"",,210,410,,197,76,,200,121,1.65289256198347,,
9844,HO,2022-11-01,"",,200,288,,186,75,,88,111,0.792792792792793,,
9845,HJ,2022-11-01,"",,187,409,,196,75,,222,121,1.83471074380165,,
9846,HJ,2022-11-01,"",,187,422,,196,75,,235,121,1.94214876033058,,
9847,HJ,2022-11-01,"",,189,383,,196,75,,194,121,1.60330578512397,,
9848,HO,2022-11-01,"",,214,339,,190,75,,125,115,1.08695652173913,,
9849,HO,2022-11-01,"",,184,425,,196,75,,241,121,1.99173553719008,,
9850,HJ,2022-11-02,"",,187,436,,195,74,,249,121,2.05785123966942,,
9851,HJ,2022-11-02,"",,215,450,,195,84,,235,111,2.11711711711712,,
9852,HJ,2022-11-02,"",,198,440,,195,74,,242,121,2,,
9854,HO,2022-11-03,"",,220,428,,194,83,,208,111,1.87387387387387,,
9856,HO,2022-11-03,"",,230,392,,201,83,,162,118,1.3728813559322,,
9857,HJ,2022-11-03,"",,199,326,,194,83,,127,111,1.14414414414414,,
9858,HO,2022-11-04,"",,200,382,,193,82,,182,111,1.63963963963964,,
9859,HO,2022-11-04,"",,218,405,,193,82,,187,111,1.68468468468468,,
9860,HJ,2022-11-04,"",,200,402,,193,82,,202,111,1.81981981981982,,
9861,HO,2022-11-05,"",,225,436,,192,81,,211,111,1.9009009009009,,
9862,HJ,2022-11-05,"",,215,349,,192,81,,134,111,1.20720720720721,,
9863,HJ,2022-11-05,"",,200,372,,192,81,,172,111,1.54954954954955,,
9864,Other,2022-11-05,"",,185,336,,192,81,,151,111,1.36036036036036,,
9865,HO,2022-11-05,"",,215,312,,196,81,,97,115,0.843478260869565,,
9866,Other,2022-11-06,BRED,,221,350,,191,80,,129,111,1.16216216216216,,
9867,HJ,2022-11-07,"",,216,412,,190,79,,196,111,1.76576576576577,,
9868,HJ,2022-11-07,BRED,,190,400,,190,79,,210,111,1.89189189189189,,
9869,HO,2022-11-07,"",,120,364,,194,79,,244,115,2.12173913043478,,
9870,HO,2022-11-08,"",,215,378,,189,78,,163,111,1.46846846846847,,
9871,HJ,2022-11-08,"",,200,404,,189,78,,204,111,1.83783783783784,,
9872,HO,2022-11-08,"",,199,356,,193,78,,157,115,1.36521739130435,,
9873,HJ,2022-11-09,"",,215,401,,188,77,,186,111,1.67567567567568,,
9874,HO,2022-11-08,"",,225,455,,189,78,,230,111,2.07207207207207,,
9875,HJ,2022-11-09,BRED,,196,328,,195,85,,132,110,1.2,,
9876,HJ,2022-11-10,BRED,,200,700,,378,84,,500,294,1.70068027210884,,
9877,HJ,2022-11-10,SLD/DIE,,235,440,,194,84,,205,110,1.86363636363636,,
9878,HO,2022-11-11,"",,230,408,,209,83,,178,126,1.41269841269841,,
9879,HJ,2022-11-11,"",,222,358,,232,83,,136,149,0.912751677852349,,
9880,Other,2022-11-11,"",,230,264,,193,83,,34,110,0.309090909090909,,
9881,HJ,2022-11-12,"",,210,318,,192,82,,108,110,0.981818181818182,,
9882,HJ,2022-11-12,SLD/DIE,,201,201,,82,82,,0,0,,,
9883,HO,2022-11-12,"",,195,382,,192,82,,187,110,1.7,,
9884,HO,2022-11-13,"",,200,302,,191,81,,102,110,0.927272727272727,,
9885,HO,2022-11-13,BRED,,175,242,,188,85,,67,103,0.650485436893204,,
9886,HJ,2022-11-13,"",,230,422,,191,81,,192,110,1.74545454545455,,
9887,HJ,2022-11-13,"",,212,448,,230,81,,236,149,1.58389261744966,,
9888,HJ,2022-11-14,"",,200,396,,229,80,,196,149,1.31543624161074,,
9889,HJ,2022-11-14,"",,200,365,,206,80,,165,126,1.30952380952381,,
9890,Other,2022-11-15,"",,209,250,,165,79,,41,86,0.476744186046512,,
9891,HJ,2022-11-15,"",,233,314,,189,79,,81,110,0.736363636363636,,
9892,HO,2022-11-15,"",,215,212,,189,79,,-3,110,-0.0272727272727273,,
9893,HJ,2022-11-15,"",,215,378,,189,79,,163,110,1.48181818181818,,
9894,HO,2022-11-16,"",,200,416,,188,78,,216,110,1.96363636363636,,
9895,HJ,2022-11-17,"",,215,479,,192,84,,264,108,2.44444444444444,,
9896,HJ,2022-11-17,"",,214,445,,192,84,,231,108,2.13888888888889,,
9897,HO,2022-11-17,"",,214,379,,192,84,,165,108,1.52777777777778,,
9898,HJ,2022-11-17,SLD/DIE,,210,440,,167,84,,230,83,2.7710843373494,,
9899,HO,2022-11-17,"",,214,502,,203,84,,288,119,2.42016806722689,,
9900,HO,2022-11-17,"",,200,396,,192,84,,196,108,1.81481481481482,,
9901,HJ,2022-11-18,"",,214,339,,191,83,,125,108,1.15740740740741,,
9902,HO,2022-11-18,"",,214,522,,191,83,,308,108,2.85185185185185,,
9903,HJ,2022-11-18,"",,214,400,,223,83,,186,140,1.32857142857143,,
9904,HJ,2022-11-19,"",,214,389,,198,82,,175,116,1.50862068965517,,
9905,HO,2022-11-19,"",,206,426,,190,82,,220,108,2.03703703703704,,
9906,HO,2022-11-19,BRED,,210,415,,190,82,,205,108,1.89814814814815,,
9907,HJ,2022-11-19,"",,211,378,,198,82,,167,116,1.43965517241379,,
9908,HO,2022-11-19,"",,223,355,,195,88,,132,107,1.23364485981308,,
9909,HJ,2022-11-20,"",,214,418,,197,81,,204,116,1.75862068965517,,
9910,Other,2022-11-21,SLD/DIE,,210,210,,80,80,,0,0,,,
9911,HO,2022-11-21,"",,200,349,,196,80,,149,116,1.28448275862069,,
9912,HJ,2022-11-21,"",,210,350,,196,80,,140,116,1.20689655172414,,
9913,HJ,2022-11-22,"",,,476,,195,79,,,116,,,
9914,HJ,2022-11-22,BRED,,209,325,,187,79,,116,108,1.07407407407407,,
9915,HJ,2022-11-23,"",,211,385,,186,78,,174,108,1.61111111111111,,
9916,HJ,2022-11-23,"",,210,375,,194,78,,165,116,1.42241379310345,,
9917,Other,2022-11-24,"",,223,420,,190,83,,197,107,1.8411214953271,,
9918,HJ,2022-11-24,"",,227,396,,190,83,,169,107,1.57943925233645,,
9919,HJ,2022-11-24,"",,223,365,,190,83,,142,107,1.32710280373832,,
9920,HO,2022-11-25,"",,225,335,,189,82,,110,107,1.02803738317757,,
9921,HJ,2022-11-25,"",,230,324,,189,82,,94,107,0.878504672897196,,
9922,HJ,2022-11-26,SLD/DIE,,210,210,,81,81,,0,0,,,
9923,HJ,2022-11-27,"",,215,358,,187,80,,143,107,1.33644859813084,,
9924,Other,2022-11-27,"",,220,300,,190,80,,80,110,0.727272727272727,,
9925,Other,2022-11-27,SLD/DIE,,230,350,,164,80,,120,84,1.42857142857143,,
9926,HJ,2022-11-27,"",,210,328,,187,80,,118,107,1.10280373831776,,
9927,HJ,2022-11-27,"",,230,395,,187,80,,165,107,1.54205607476636,,
9928,HJ,2022-11-27,"",,215,300,,187,80,,85,107,0.794392523364486,,
9929,HJ,2022-11-27,"",,215,424,,187,80,,209,107,1.95327102803738,,
9930,Other,2022-11-28,"",,220,345,,186,79,,125,107,1.16822429906542,,
9931,HJ,2022-11-28,"",,225,357,,186,79,,132,107,1.23364485981308,,
9932,HJ,2022-11-29,"",,220,385,,224,78,,165,146,1.13013698630137,,
9933,HO,2022-11-30,"",,224,396,,184,77,,172,107,1.60747663551402,,
9934,HJ,2022-11-30,"",,210,466,,258,77,,256,181,1.41436464088398,,
9935,HJ,2022-11-30,"",,225,330,,184,77,,105,107,0.981308411214953,,
9936,HO,2022-11-30,SLD/DIE,,215,215,,77,77,,0,0,,,
9937,HJ,2022-11-30,"",,225,356,,184,77,,131,107,1.22429906542056,,
9938,HO,2022-12-01,"",,125,495,,202,83,,370,119,3.10924369747899,,
9939,HO,2022-12-01,"",,210,310,,180,83,,100,97,1.03092783505155,,
9940,HO,2022-12-01,BRED,,214,500,,210,85,,286,125,2.288,,
9941,HJ,2022-12-01,"",,225,420,,202,83,,195,119,1.63865546218487,,
9942,HJ,2022-12-02,"",,180,348,,211,84,,168,127,1.32283464566929,,
9943,HJ,2022-12-02,"",,223,458,,208,84,,235,124,1.89516129032258,,
9944,HJ,2022-12-03,"",,189,418,,229,81,,229,148,1.5472972972973,,
9945,HJ,2022-12-03,"",,183,326,,210,83,,143,127,1.1259842519685,,
9946,Other,2022-12-03,BRED,,194,332,,191,83,,138,108,1.27777777777778,,
9947,Other,2022-12-03,"",,199,478,,210,83,,279,127,2.19685039370079,,
9948,HJ,2022-12-04,"",,170,396,,209,82,,226,127,1.77952755905512,,
9949,HO,2022-12-04,"",,215,320,,177,80,,105,97,1.08247422680412,,
9950,HJ,2022-12-06,"",,185,452,,197,78,,267,119,2.2436974789916,,
9951,HJ,2022-12-08,"",,191,191,,82,82,,0,0,,,
9952,HJ,2022-12-08,"",,178,410,,186,82,,232,104,2.23076923076923,,
9953,HJ,2022-12-09,"",,178,344,,185,81,,166,104,1.59615384615385,,
9954,HO,2022-12-09,"",,179,370,,185,81,,191,104,1.83653846153846,,
9955,HJ,2022-12-09,"",,200,438,,201,81,,238,120,1.98333333333333,,
9956,HJ,2022-12-10,"",,189,388,,201,80,,199,121,1.64462809917355,,
9957,HJ,2022-12-10,"",,202,354,,201,80,,152,121,1.25619834710744,,
9958,HJ,2022-12-11,"",,240,442,,199,79,,202,120,1.68333333333333,,
9959,HJ,2022-12-11,"",,174,324,,183,79,,150,104,1.44230769230769,,
9960,HO,2022-12-12,"",,200,416,,182,78,,216,104,2.07692307692308,,
9961,HJ,2022-12-12,"",,171,318,,199,78,,147,121,1.21487603305785,,
9962,HJ,2022-12-12,"",,175,345,,182,78,,170,104,1.63461538461538,,
9963,HJ,2022-12-12,"",,215,354,,182,78,,139,104,1.33653846153846,,
9964,HJ,2022-12-12,"",,187,298,,182,78,,111,104,1.06730769230769,,
9965,HJ,2022-12-12,"",,189,380,,182,78,,191,104,1.83653846153846,,
9966,HJ,2022-12-12,"",,149,446,,198,78,,297,120,2.475,,
9967,HJ,2022-12-13,"",,200,400,,197,77,,200,120,1.66666666666667,,
9968,HJ,2022-12-13,BRED,,202,422,,215,77,,220,138,1.59420289855072,,
9969,HJ,2022-12-13,"",,215,342,,181,77,,127,104,1.22115384615385,,
9970,HJ,2022-12-13,"",,220,412,,198,77,,192,121,1.58677685950413,,
9971,HO,2022-12-13,"",,200,398,,181,77,,198,104,1.90384615384615,,
9972,HJ,2022-12-13,"",,177,359,,215,77,,182,138,1.31884057971015,,
9973,HJ,2022-12-14,"",,210,330,,197,76,,120,121,0.991735537190083,,
9974,HJ,2022-12-14,"",,200,316,,180,76,,116,104,1.11538461538462,,
9975,HJ,2022-12-14,"",,178,442,,196,76,,264,120,2.2,,
9976,HO,2022-12-15,"",,215,385,,201,84,,170,117,1.45299145299145,,
9977,HO,2022-12-15,SLD/DIE,,200,230,,250,84,,30,166,0.180722891566265,,
9978,HJ,2022-12-16,"",,179,410,,206,83,,231,123,1.8780487804878,,
9979,HJ,2022-12-16,"",,215,272,,197,83,,57,114,0.5,,
9980,HJ,2022-12-16,"",,195,400,,206,83,,205,123,1.66666666666667,,
9981,HJ,2022-12-16,"",,200,404,,206,83,,204,123,1.65853658536585,,
9982,HJ,2022-12-16,"",,249,344,,197,83,,95,114,0.833333333333333,,
9983,HJ,2022-12-16,"",,211,332,,206,83,,121,123,0.983739837398374,,
9984,HO,2022-12-17,"",,,470,,205,83,,,122,,,
9985,HJ,2022-12-17,"",,223,223,,82,82,,0,0,,,
9986,HO,2022-12-17,"",,221,480,,205,82,,259,123,2.10569105691057,,
9987,HJ,2022-12-17,"",,209,409,,211,83,,200,128,1.5625,,
9988,HJ,2022-12-18,"",,198,315,,198,81,,117,117,1,,
9989,HJ,2022-12-18,"",,152,388,,204,81,,236,123,1.91869918699187,,
9990,HJ,2022-12-18,"",,159,377,,210,81,,218,129,1.68992248062016,,
9991,HJ,2022-12-18,"",,173,450,,205,81,,277,124,2.23387096774194,,
9992,HJ,2022-12-18,"",,225,342,,195,81,,117,114,1.02631578947368,,
9993,Other,2022-12-18,"",,215,362,,195,81,,147,114,1.28947368421053,,
9994,HJ,2022-12-18,"",,177,414,,195,81,,237,114,2.07894736842105,,
9995,HO,2022-12-18,"",,148,449,,210,81,,301,129,2.33333333333333,,
9996,HO,2022-12-19,"",,185,364,,203,80,,179,123,1.45528455284553,,
9997,HJ,2022-12-19,"",,215,410,,194,80,,195,114,1.71052631578947,,
9998,HJ,2022-12-19,"",,210,420,,203,80,,210,123,1.70731707317073,,
9999,HJ,2022-12-19,"",,219,389,,197,80,,170,117,1.45299145299145,,
10000,HJ,2022-12-19,"",,181,403,,197,80,,222,117,1.8974358974359,,
10001,HJ,2023-02-07,"",,187,485,,200,93,,298,107,2.78504672897196,,
10002,HJ,2023-02-07,"",,219,400,,209,93,,181,116,1.56034482758621,,
10003,HJ,2023-02-07,"",,222,428,,200,93,,206,107,1.92523364485981,,
10004,HJ,2023-02-07,"",,195,370,,205,93,,175,112,1.5625,,
10005,HJ,2023-02-08,"",,222,428,,208,92,,206,116,1.77586206896552,,
10006,HJ,2023-02-09,"",,222,434,,198,91,,212,107,1.98130841121495,,
10007,HJ,2023-02-09,"",,224,488,,203,91,,264,112,2.35714285714286,,
10008,HJ,2023-02-10,"",,204,366,,202,90,,162,112,1.44642857142857,,
10009,HJ,2023-02-10,"",,197,420,,202,90,,223,112,1.99107142857143,,
10010,HO,2023-02-10,"",,222,436,,197,90,,214,107,2,,
10011,HJ,2023-02-11,"",,216,416,,196,89,,200,107,1.86915887850467,,
10012,HO,2023-02-11,"",,222,442,,196,89,,220,107,2.05607476635514,,
10013,HJ,2023-02-11,"",,215,374,,201,89,,159,112,1.41964285714286,,
10014,HO,2023-02-12,"",,214,428,,195,88,,214,107,2,,
10015,HJ,2023-02-13,"",,174,339,,206,87,,165,119,1.38655462184874,,
10016,HJ,2023-02-13,"",,,431,,194,87,,,107,,,
10017,HJ,2023-02-14,"",,216,408,,196,90,,192,106,1.81132075471698,,
10018,HJ,2023-02-14,"",,198,430,,198,90,,232,108,2.14814814814815,,
10019,HJ,2023-02-14,"",,223,390,,198,90,,167,108,1.5462962962963,,
10020,HJ,2023-02-14,"",,214,406,,196,90,,192,106,1.81132075471698,,
10021,HJ,2023-02-15,"",,220,320,,195,89,,100,106,0.943396226415094,,
10022,HJ,2023-02-15,"",,213,438,,197,89,,225,108,2.08333333333333,,
10023,HJ,2023-02-15,"",,219,420,,195,89,,201,106,1.89622641509434,,
10024,HJ,2023-02-15,"",,189,458,,195,89,,269,106,2.5377358490566,,
10025,HJ,2023-02-16,"",,213,406,,215,88,,193,127,1.51968503937008,,
10026,HJ,2023-02-16,"",,211,426,,194,88,,215,106,2.02830188679245,,
10027,HJ,2023-02-16,BRED,,215,354,,205,92,,139,113,1.23008849557522,,
10028,HJ,2023-02-16,"",,224,348,,196,88,,124,108,1.14814814814815,,
10029,HJ,2023-02-17,"",,187,510,,195,87,,323,108,2.99074074074074,,
